2019-01-08 08:52:32,b'@gauravgjain @Uber_Mumbai To collect visa from the consulates before going to Andheri East duh. Don\xe2\x80\x99t people keep s\xe2\x80\xa6 https://t.co/YdpxH8oyFz'
2019-01-08 07:59:00,b'@Saber_147 @vijay_chandola @Uber_India @Uber_Mumbai Sorry to hear about the trouble! We encourage you to continue w\xe2\x80\xa6 https://t.co/CbKnmHYdLD'
2019-01-08 06:45:37,b'@skiy7 @Uber_Mumbai There is physically no way out of there..'
2019-01-08 06:41:16,b'@gauravgjain @Uber_Mumbai he has to stop at love passion and then karma before coming to you'
2019-01-08 05:17:01,b'@bachikarkaria @Uber_Mumbai That\xe2\x80\x99s their new revenue stream.'
2019-01-08 04:29:14,b'@anirudhbb @Uber_Mumbai New gig. Figuring out parking and stuff. Will start driving in a few days.'
2019-01-08 04:26:02,"b'@bachikarkaria @DanceEatRepeat @Uber_Mumbai that is a very real problem. Think, based on the user\xe2\x80\x99s history and rat\xe2\x80\xa6 https://t.co/H3vSZWA0Tx'"
2019-01-08 03:56:15,b'@gauravgjain @Uber_Mumbai No self drive?'
2019-01-08 03:47:18,b'@shiladitya @Uber_Mumbai Seems like the whole fucking world is'
2019-01-08 03:44:07,"b""@gauravgjain @Uber_Mumbai They're just having fun with your long commute now \xf0\x9f\x98\x84"""
2019-01-08 03:03:34,b'Hey @Uber_Mumbai explain this please ? Why would you make a driver do this ? https://t.co/BWyBXuyQaK'
2019-01-08 02:53:17,b'@bachikarkaria @Uber_Mumbai One of the most common problems of @uber .'
2019-01-07 23:32:34,"b'@bachikarkaria @Uber_Mumbai This is a huge, huge problem with Uber. Has become very common over the past few months\xe2\x80\xa6 https://t.co/dw3e2WXKbu'"
2019-01-07 19:32:59,b'Forgot my phone half an hour back in my Uber. Help @Uber_Support @Uber_Mumbai'
2019-01-07 16:59:24,b'@bachikarkaria @Uber_Mumbai Uber is a big cheat. Not only in mumbai but in bangalore as well'
2019-01-07 16:58:04,b'@bachikarkaria @Uber_Mumbai This has become commonplace now and turning out to be a big scam. I stopped using \xc3\x9cber/\xe2\x80\xa6 https://t.co/FyH8dr0SfA'
2019-01-07 16:26:14,b'@bachikarkaria @Uber_Mumbai Use public transport and help Uber reach in time'
2019-01-07 16:13:36,"b'@bachikarkaria @Uber_Mumbai You don\xe2\x80\x99t have to pay cancellation charges, they have an option where you report the re\xe2\x80\xa6 https://t.co/SxTiz6d3iJ'"
2019-01-07 16:04:26,"b""@bachikarkaria @Uber_Mumbai It's become the standard operating procedure... starts with 5 mins when you search and\xe2\x80\xa6 https://t.co/1Wo4lD1cWk"""
2019-01-07 15:57:18,"b'@bachikarkaria @Uber_Mumbai Thankfully, somebody has addressed this. Often, I shift to Ola due to this wiliness.'"
2019-01-07 15:27:43,b'@Weird_World_AA @bachikarkaria @Uber_Mumbai I have found #Uber support to be very responsive for such issues. Immed\xe2\x80\xa6 https://t.co/Q4eT7FqLYo'
2019-01-07 15:23:00,b'@bachikarkaria @Uber_Mumbai Once my account had -500 negative balance... I mailed them i will not book their cabs a\xe2\x80\xa6 https://t.co/epsIUfPx7G'
2019-01-07 15:20:23,b'@bachikarkaria @Uber_Mumbai Absolutely agree.'
2019-01-07 15:17:47,b'If @Uber_Mumbai tells me a cab will come in 5 mins but if shortly after I confirm Ubergo I call the driver and he s\xe2\x80\xa6 https://t.co/xX9h4lQOCp'
2019-01-07 13:19:15,b'@uber Refund my money Asap @amitjain1 @travisk @dkhos @Uber_Support @Uber_Mumbai @UberSoc'
2019-01-07 12:57:23,b'@Uber_Mumbai need urgent help... left my phone in a cab ... no source to find your contact number on your annoying app!'
2019-01-07 12:33:46,"b""@Uber @Uber_Support @Uber_India @Uber_Mumbai What customer service... It's been almost 24 hours and I am yet to hea\xe2\x80\xa6 https://t.co/jK2TDPcrLf"""
2019-01-07 08:41:28,b'@Uber_Mumbai The cab was booked via #Uber &amp; I know #Uber &amp; I donot care if your drivers are from an outside agency.\xe2\x80\xa6 https://t.co/EhVFoxQzCW'
2019-01-07 08:38:48,b'I cannot believe the response @Uber_Mumbai has given me on the phone today regarding my yesterday\xe2\x80\x99s trip! You guys\xe2\x80\xa6 https://t.co/EGJ5fFmK4v'
2019-01-07 06:42:08,"b'@Uber_Support @Uber_Mumbai @Uber it takes &gt;3days to review and not resolve a problem that has been ""escalated"" to i\xe2\x80\xa6 https://t.co/Aa9N3t561E'"
2019-01-07 06:30:22,b'@Uber_Support @Uber_Mumbai @Uber_India booking 2 diff cabs from two diff phones for 2 diff destinations at\xe2\x80\xa6 https://t.co/bXpt92HeHg'
2019-01-07 05:08:52,b'@Uber Reply To my Query @Uber_Mumbai @Uber_Support @amitjain1 @dkhos @travisk'
2019-01-06 17:57:28,b'@Uber_Mumbai @Uber @sakshijoshii  This is what @UberINSupport  have sent me a cancellation reciept charge of Rs.78.\xe2\x80\xa6 https://t.co/Iur1Kx98hg'
2019-01-06 17:28:35,"b""@Uber @Uber_Support @Uber_India @Uber_Mumbai @UberEats_IND @UberEats It's been a week and the issue is yet to be re\xe2\x80\xa6 https://t.co/SxpIRaanhl"""
2019-01-06 17:23:40,"b'@Uber @Uber_Mumbai @Uber_Support  hie uber i need help, i booked a ride a moment ago, my driver is drunk terribly a\xe2\x80\xa6 https://t.co/s7320gw4hq'"
2019-01-06 17:19:59,b'@Uber_Mumbai hi \nHarsh savla here.. I took 3 ride today all had been charged more that estimate .. I would like to\xe2\x80\xa6 https://t.co/iwmIrC8KJa'
2019-01-06 16:40:39,b'.@Uber @Uber_Mumbai @Uber_Support and everyone uber'
2019-01-06 15:46:44,b'@Biologyfailedme @UberINSupport @Uber_Mumbai I meant using transport services instead of taking my car out. But I t\xe2\x80\xa6 https://t.co/9luihlP8MI'
2019-01-06 15:34:06,b'@UberINSupport @Uber_Mumbai @Uber they are cancelling the trips after knowing destination  If this is ur service th\xe2\x80\xa6 https://t.co/LS37ZGWtSE'
2019-01-06 14:57:32,"b'Hey @UberEats_IND.. have complained reg. food contamination in my order fr ovr 2hrs on the app with pictures, but n\xe2\x80\xa6 https://t.co/hNH140V1RT'"
2019-01-06 13:27:39,b'@Uber_Mumbai @UberINSupport Why is there a pending charge of 144Rs even when I had paid my full price for the trip. Please help.'
2019-01-06 13:26:38,b'@UberINSupport @vishweshk Umm i hope u knw that ubering is not the same as using public transport. But i love u @UberINSupport @Uber_Mumbai'
2019-01-06 13:10:23,"b'@azminadeem @Uber @Uber_Mumbai There are many options for how to make it seamless, but none are getting implemented.'"
2019-01-06 12:32:27,b'@Rahul_M96 @vishweshk @MrAkvarious @Uber_Mumbai @Uber_India Waste of time....such people should not be allow to tak\xe2\x80\xa6 https://t.co/LMiGZWTXFo'
2019-01-06 12:25:53,"b""@UberINSupport\n@Uber_Mumbai\n@Uber_Support Your driver partner couldn't pick me from my pick up location and made me\xe2\x80\xa6 https://t.co/gQgY7K4hcI"""
2019-01-06 11:34:31,"b""@vishweshk @MrAkvarious @Uber_Mumbai @Uber_Mumbai ain't active\nTagging @Uber_India"""
2019-01-06 11:26:47,b'@KunBajaj @Uber @Uber_Mumbai What Ola has done at Bangalore airport is good! Very smooth boarding of cabs without c\xe2\x80\xa6 https://t.co/ymnGvxWdp7'
2019-01-06 10:58:00,b'Fuck this man. I always try to use public transport so I reduce my carbon footprint and maybe help my city breathe.\xe2\x80\xa6 https://t.co/LwX7NaGu3Q'
2019-01-06 10:43:58,"b'Hey @Uber_Mumbai, this driver of yours just threatened to hit me after a earful of Hindi gaalis. He swiped my trip\xe2\x80\xa6 https://t.co/RqwgmFUgQ6'"
2019-01-06 10:36:25,"b""I can't believe how poor the @Uber @Uber_Mumbai experience at T2 at the airport continues to be. Such simple soluti\xe2\x80\xa6 https://t.co/gWShT3TtSc"""
2019-01-06 09:41:02,"b""@ola_supports 3 cancellations on my face done by driver's, wasting 1 hour of my productive time!! I need a solution\xe2\x80\xa6 https://t.co/RAo2tRf0tV"""
2019-01-06 06:41:31,b'@Uber_Mumbai I have been trying to contact your customer care but in vain.. I left a valuable property in one of yo\xe2\x80\xa6 https://t.co/h1w4IPiwEr'
2019-01-05 20:21:12,"b""@Uber_Mumbai my Uber driver is literally watching a YouTube video while driving! Pardesi Pardesi... It's not even a good track"""
2019-01-05 17:37:17,"b""@Uber_Mumbai @Uber_Support Earlier ride pass used to cost just 45rs and now it's 149rs. Such a vast difference is r\xe2\x80\xa6 https://t.co/jYE7jxwgDX"""
2019-01-05 15:19:29,"b""@sheetalgoel @Uber @Uber_Mumbai @Uber_India And they tell you they're coming to pick you with such sincerity sometimes. Great acting \xf0\x9f\x92\xaf"""
2019-01-05 15:15:20,"b'Selling the uber rides via social media like whatsapp , facebook messenger etc.. in very Huge amount of discount...\xe2\x80\xa6 https://t.co/h1S2I1kgiB'"
2019-01-05 14:42:10,b'When the driver calls up to ask where you want to go and then cancels the trip after confirming they are reaching i\xe2\x80\xa6 https://t.co/grNEUsFphY'
2019-01-05 10:39:05,"b'@Uber_Mumbai so I am sitting in the cab and already getting late to my destination, and your driver says \xe2\x80\x9ccan u boo\xe2\x80\xa6 https://t.co/0Uc8fHAcXy'"
2019-01-05 10:12:48,"b'@Uber_Mumbai on my way to gatway of india, from juhu circle... showed way from worli sea link.. and the driver took\xe2\x80\xa6 https://t.co/dHR4xbViLU'"
2019-01-05 06:50:56,b'@Uber @Uber_Mumbai @Uber_Support @Uber_India\nDriver drove without navigation. Took a wrong turn two times. Delayed\xe2\x80\xa6 https://t.co/FXTezIlgrj'
2019-01-05 06:48:48,b'@Uber @Uber_Mumbai \nDriver drove without navigation. Took a wrong turn two times. Delayed my journey by 40 mins. Mi\xe2\x80\xa6 https://t.co/pnsIlnnfuo'
2019-01-05 06:03:35,b'@Uber_Mumbai @Uber_Support yesterday I booked uber for my parents. My father forgot his mobile in car. Driver picke\xe2\x80\xa6 https://t.co/r2rLVkggfe'
2019-01-05 02:28:04,b'@Uber_Support @Uber @Uber_Mumbai please resolve else I quit Uber. No more bull shit reasons please. https://t.co/6pFUqYqWgp'
2019-01-05 02:20:10,b'@Uber_Mumbai every bloody time I book a car in the morning to go to the airport results in one car wasting 15 minut\xe2\x80\xa6 https://t.co/ng6CwTiF0Z'
2019-01-04 18:21:39,b'@Uber_India @Uber_Mumbai @dkhos @Uber_Support When will you guys make it mandatory for your cabs to have seat belts\xe2\x80\xa6 https://t.co/NhqwvbZbE2'
2019-01-04 08:46:05,b'Hey @Uber @Uber_Mumbai @Uber_Support\nYour app has gone bullshit crazy.... Asking for money that I have already paid\xe2\x80\xa6 https://t.co/M0M1LesBao'
2019-01-04 08:01:08,b'@Uber @Uber_Support @Uber_Mumbai Its refunded. Thank you for the prompt response.'
2019-01-04 07:51:14,b'@Uber_Mumbai why not ask Rahul to wear a seat belt https://t.co/uPqM8eiK5S'
2019-01-04 07:45:07,b'@Uber_Support @Uber_Mumbai @Uber Your communication is worthless when it fails to address the crux of the issue and\xe2\x80\xa6 https://t.co/CQ4cTgHMvZ'
2019-01-04 06:22:35,b'Dear @Uber_Mumbai why do you show your drivers longer routes? As it is your 3 minutes wait is always ten minutes...\xe2\x80\xa6 https://t.co/a1jZ6oXl8X'
2019-01-04 05:47:42,b'@Uber_Support @Uber_Mumbai @Uber_India give me your support number or arrange a call from your side as I want to report a complaint'
2019-01-04 05:06:51,"b""@Uber_Support @Uber_Mumbai @Uber @mumbaitraffic @RidlrMUM And if one escalation wasn't enough - they escalated it t\xe2\x80\xa6 https://t.co/8v73qAhmiF"""
2019-01-04 04:42:31,"b'@Uber_Support @Uber_Mumbai @Uber @mumbaitraffic @RidlrMUM Takes you 3 days to ""not help"" - interesting variant of customer service.'"
2019-01-04 04:35:47,b'@Uber_Support @Uber_Mumbai @Uber @mumbaitraffic @RidlrMUM Uber support major fail. Understand the issue - you canno\xe2\x80\xa6 https://t.co/UqUP8D47Ws'
2019-01-04 04:12:46,b'@Uber\n \n@Uber_Support\n \n@Uber_Mumbai\n unauthorized fraud  transaction in which 83 dollars were used from abroad. Mo\xe2\x80\xa6 https://t.co/lcOSzd5GBX'
2019-01-04 04:04:39,b'@NehaVer08427648 @Uber @Uber_Mumbai @Uber_India @UberSoc @Uber_Support Exactly and top of that you can not even sch\xe2\x80\xa6 https://t.co/e4VCE97kbp'
2019-01-04 03:43:13,b'I felt so unsafe in @Uber_Support @Uber DID NOT CARE @Uber_Mumbai No call to Driver even when I clicked SAFETY tab\xe2\x80\xa6 https://t.co/DIb4kSC08p'
2019-01-04 03:41:42,b'@Uber is FRAUD @Uber_Support Cheats @Uber_Mumbai Suckkkss'
2019-01-04 03:34:28,"b'@Uber_Mumbai after waiting for 15 mins, at last moment, driver cancels the trip. Next trip after 15 mins at double\xe2\x80\xa6 https://t.co/IMbsWomJYh'"
2019-01-03 20:18:04,"b'@Uber_Mumbai @Uber_India The cab I just booked, made us wait for fifteen minutes before cancelling. And Uber deduct\xe2\x80\xa6 https://t.co/VhKSLMyGud'"
2019-01-03 17:25:02,b'@ParishaSingh @Uber_India Boycott @Uber @Uber_Support @Uber_Mumbai @Uber_India @UberIndia \nHarassed.. tortured by their ridiculous Drivers'
2019-01-03 17:22:12,"b'@DrNagavekar Boycott @Uber @Uber_Mumbai @Uber_India @UberSoc @Uber_Support They dont care abt safety, they have ext\xe2\x80\xa6 https://t.co/fr20tRVD73'"
2019-01-03 17:20:49,"b'@piyush_259 @Uber_India @Uber @Uber_Mumbai @UberINSupport @Uber_Support USELESS, such a sick customer service team\xe2\x80\xa6 https://t.co/66yTUGBPDX'"
2019-01-03 17:19:25,b'@IjyaGupta @Uber_India @Uber @Uber_Mumbai @Uber_Support Has cheated several customers like this. Plzzzz BOYCOTT the\xe2\x80\xa6 https://t.co/HzOCihCYjd'
2019-01-03 17:12:48,b'@Uber_Support Left me UNSAFE @Uber DID NOT CALL DRIVER ON TIME @Uber_Mumbai Left me unsafe'
2019-01-03 17:12:03,"b'@Uber DID NOT CARE ABOUT MY SAFETY @Uber_Support is still waiting for a stupid ""DM"" @Uber_Mumbai Cheats customers\xe2\x80\xa6 https://t.co/eTY9yP943G'"
2019-01-03 14:48:29,b'@Uber UNSAFE for ALL @Uber_Support Doesn\xe2\x80\x99t care about safety @Uber_Mumbai No reply!!'
2019-01-03 14:42:58,"b'@Uber_Support Is Useless @Uber doesn\xe2\x80\x99t call driver for his unprofessional behaviour, instead harassing me.\xe2\x80\xa6 https://t.co/wTYtBAnoYf'"
2019-01-03 14:40:00,b'@Uber does not call Driver EVEN IF IT IS ABT MY SAFETY @Uber_Support ACTs ROBOTIC as always. @Uber_Mumbai  @Uber @Uber_India Cheats!!!'
2019-01-03 14:29:56,b'@Uber_Support FAILs in Service @Uber sucksss @Uber_Mumbai for god\xe2\x80\x99s sake call ur unprofessional driver!! I fEEL UNS\xe2\x80\xa6 https://t.co/aSlUJQpu9F'
2019-01-03 14:25:24,b'@Uber FAILS IN SERVICE @Uber_Support CHEATS @Uber_India I FEEL UNSAFE with U @Uber U suck @Uber_Mumbai Unprofessional!!!'
2019-01-03 14:20:38,b'@Uber cheats &amp; earns money @Uber_Support u get salaries from us! @Uber_Mumbai pathetic service @Uber_India FAILS IN\xe2\x80\xa6 https://t.co/k1wV2TNowW'
2019-01-03 14:18:44,b'@Uber @Uber_Support @Uber_Mumbai @Uber_India Pathetic service!! Rediculous u r @Uber Cheats'
2019-01-03 14:17:12,b'@Uber_Support 9768465516 is driver\xe2\x80\x99s no.!! For God\xe2\x80\x99s sake call him!! @Uber_Support @Uber_India @Uber_Mumbai @Uber t\xe2\x80\xa6 https://t.co/kjYOL497G0'
2019-01-03 14:10:45,b'@Uber_Support is always asleep @Uber sucks @Uber_Mumbai Cheats @Uber_India Fails big time. Do u even hv an idea how\xe2\x80\xa6 https://t.co/GqzOW2Av4g'
2019-01-03 14:08:31,"b'@Uber_Support @Uber_Mumbai @Uber @UberSoc @UberFacts Lost, feeling unsafe, pathetic experience! Extremely unprofess\xe2\x80\xa6 https://t.co/frBk3yDwSE'"
2019-01-03 14:05:27,"b'@Uber_Support @Uber_Support for god\xe2\x80\x99s sake, don\xe2\x80\x99t give robotic replies. I am sick of it! @Uber @Uber_Mumbai u shud\xe2\x80\xa6 https://t.co/KjGhB5F4AG'"
2019-01-03 13:57:49,"b'@Uber_Support @Uber_Support @Uber @Uber_Mumbai I tried everything, but failed. As always!! U hv extremely poor cust\xe2\x80\xa6 https://t.co/rhOWRtvoK7'"
2019-01-03 13:55:14,b'@Uber U don\xe2\x80\x99t care about customer experience or service. U have extremely unprofessional drivers. U cheat customers\xe2\x80\xa6 https://t.co/hDPDppueeH'
2019-01-03 13:52:35,"b'@Uber Only Cheats @Uber_India When you can\xe2\x80\x99t assure a rider\xe2\x80\x99s safety, why do you have such options in ur App\xe2\x80\xa6 https://t.co/azE0s2RkfN'"
2019-01-03 13:49:58,b'@Uber I feel Unsafe because of you! @Uber_Support has no balls to reply after making the customer suffer @Uber_Mumbai Sucks!!!'
2019-01-03 13:47:31,b'@nair_natasha @Uber_India @Uber @UberFacts @Uber_Support @Uber_Mumbai where the hell is your so called customer ser\xe2\x80\xa6 https://t.co/BmMXKIs5vv'
2019-01-03 13:36:10,b'@Uber is extremely unsafe for female customersExtremely unprofessional drivers who don\xe2\x80\x99t give a damn to safety\xe2\x80\xa6 https://t.co/kG3cmWrmqB'
2019-01-03 13:06:39,"b""@Uber @Uber_Mumbai @Uber_Support Wow Uber you'll are luring people to buy uberpass by paying Rs.149 promising a dis\xe2\x80\xa6 https://t.co/14QMxkVHnN"""
2019-01-03 13:06:13,b'@Uber_Mumbai please read this and feel ashamed of yourselves!'
2019-01-03 12:31:10,b'@ola_supports @Uber_Support @Uber_Mumbai  this driver had no clue how to drive &amp; brushed against my car. He occupie\xe2\x80\xa6 https://t.co/kfDUoNon0I'
2019-01-03 09:45:50,"b'@Uber_Mumbai are you guys afraid of talking? How to reach you. I have fined twice for cancellation, &amp; the reason is\xe2\x80\xa6 https://t.co/5AuSrRDqzc'"
2019-01-03 09:20:30,"b'@Uber @Uber_Support @Uber_Mumbai @Uber_Pune Is luggage becomes a ""factor"" with Uber Go rides for Mumbai Pune servic\xe2\x80\xa6 https://t.co/d0HdQ3ldt8'"
2019-01-03 09:05:17,"b""I'm a regular @Uber_Mumbai user. 2-3 rides every day and I do not use  @Olacabs because of the dark patterns they i\xe2\x80\xa6 https://t.co/YqssHk7tvt"""
2019-01-03 09:01:33,"b""@Uber_Mumbai @Uber_Support This is getting out of hand. Repeatedly I'm shown lower fare (179 Rs today with a pass)\xe2\x80\xa6 https://t.co/WGCOFgSkP5"""
2019-01-03 05:17:43,"b""@Uber_Mumbai @Uber_Support so the Uber Auto picked me up from a destination where I don't stay, and dropped me at a\xe2\x80\xa6 https://t.co/8lRRcSsNC1"""
2019-01-03 04:07:56,b'Same start &amp; end point. Same exact time. Sitting right across from each other. Two different phones. Phone on the l\xe2\x80\xa6 https://t.co/Q97YWGW3qq'
2019-01-02 22:40:40,b'@Uber_Mumbai @Uber_India @UberINSupport @chiru_is_me I reqstd for a urgent cab at 03.26 today but the driver just a\xe2\x80\xa6 https://t.co/UvVHmkOT8y'
2019-01-02 19:58:17,b'@hemantbuch @UberINSupport @Uber_Delhi I have been facing the same problem since last one month...the drivers are c\xe2\x80\xa6 https://t.co/FTzkaL0zo2'
2019-01-02 17:33:31,b'@mishaad @UberEats @Uber @Uber_Mumbai @Uber_India @Uber_Support Is it because you forgot to grab a bite together wi\xe2\x80\xa6 https://t.co/t4Uc6pRnCo'
2019-01-02 16:33:37,"b""@mishaad @Uber @Uber_Mumbai @Uber_India We're here to help! Send us a DM with your email address so we can connect."""
2019-01-02 14:10:12,"b""@UberEats @Uber_Mumbai I ordered panner panini from overload and you guys delivered chicken. My mom's gonna kill me\xe2\x80\xa6 https://t.co/znBiWiJUz7"""
2019-01-02 13:15:24,b'@Uber_Mumbai Helpline Number?'
2019-01-02 10:28:41,b'@MumbaiPolice: This is the map of route taken by Uber. \n\nEven a school kid will tell this was the longest route \xf0\x9f\x98\x80\xf0\x9f\x98\x80\xe2\x80\xa6 https://t.co/qSpRgaYXOE'
2019-01-02 07:17:23,b'@PotholeWarriors @MumbaiMirror @MumbaiPolice @Lokhandwala_Bom @CMOMaharashtra @CPMumbaiPolice @ola_supports\xe2\x80\xa6 https://t.co/Lv0VH47qcw'
2019-01-02 07:15:39,b'@Uber_Support @Uber_Mumbai @UfterYou Not able to make payment by credit card for ride taken on 22/11/18. Already DM\xe2\x80\xa6 https://t.co/7gimTEPwZd'
2019-01-02 05:37:04,b'@HARSHADMMORE @MumbaiMirror @MumbaiPolice @Lokhandwala_Bom @CMOMaharashtra @CPMumbaiPolice @ola_supports\xe2\x80\xa6 https://t.co/z0f5N4B75r'
2019-01-02 05:20:35,b'@MumbaiMirror @MumbaiPolice @Lokhandwala_Bom @CMOMaharashtra @MumbaiPolice @CPMumbaiPolice All @ola_supports\xe2\x80\xa6 https://t.co/27o1FXR8qK'
2019-01-01 13:35:17,"b'Dear @Uber_Support @Uber_Mumbai, kindly help me out. A fare of 251 was charged at 451, that too when the traffic wa\xe2\x80\xa6 https://t.co/cpiG5gCVBL'"
2019-01-01 07:37:53,b'@UberINSupport No response received. @Uber_Delhi @Uber @Uber_Support @dkhos @Uber_Mumbai .'
2019-01-01 07:27:17,b'Want the sponsorship for the college event in February any company interested in sponsoring @OnePlus_IN @Zomato\xe2\x80\xa6 https://t.co/XaKb5Whg6S'
2019-01-01 05:10:02,b'@Uber_Mumbai @Uber at least have the courtesy to fucking respond.'
2019-01-01 04:36:53,b'@Uber_Mumbai your driver moved in the opposite direction for 10 mins at 4:20 am and I get charged for cancellation!\xe2\x80\xa6 https://t.co/oWs1L7e1fE'
2019-01-01 04:17:30,b'@bigmeanbikerdad @dkhos @Uber @Uber_India @Uber_Mumbai @Uber_Support Uber India team not listening. To avoid cancel\xe2\x80\xa6 https://t.co/b1lrMB3cbx'
2018-12-31 21:50:33,b'@Uber_Mumbai any response crooks? I ended up paying more than 800 for this fucking trip. Why do you insist on fleec\xe2\x80\xa6 https://t.co/hDXIMJEL5g'
2018-12-31 20:15:03,"b'@Uber_Mumbai paying over 700 for a Tripp that costs 300. Fucking crooks. You know people need your services, why sc\xe2\x80\xa6 https://t.co/npZNOqX9oB'"
2018-12-31 16:46:54,b'@Uber_Mumbai Driver cancelled the ride and you are charging Customer for the cancellation'
2018-12-31 15:48:10,b'@lishahr27 @Uber_Mumbai @UberINSupport Eating money'
2018-12-31 12:03:09,b'Hello @Uber_Mumbai @UberINSupport I had to leave my trip midway on account of a flat tyre/issue with the car. Can y\xe2\x80\xa6 https://t.co/xtRBMthAHG'
2018-12-31 11:13:20,b'@Uber @Uber_Support @Uber_Mumbai @amitjain1 this is serious just dodging customer issues for 3 months\n\nIs this the\xe2\x80\xa6 https://t.co/OzkcOltFaN'
2018-12-31 10:24:24,"b""What @Uber_Mumbai couldn't book after 30 minutes of searching, was booked by @Olacabs in 3 minutes. Uber, Don't giv\xe2\x80\xa6 https://t.co/ai1fhqEQjW"""
2018-12-31 09:47:21,"b'@Uber_Mumbai @Uber @Uber_Support in case you guys are still confused about ""OUTSTANDING PAYMENT"" check out the paym\xe2\x80\xa6 https://t.co/9OHkfatFde'"
2018-12-31 09:40:32,b'@Uber_Mumbai @Uber @Uber_Support this is the screen I get when I try to process payment using CC. Look at the ridic\xe2\x80\xa6 https://t.co/p10fCBA8Rt'
2018-12-31 09:37:05,"b""I paid in cash (something that I don't encourage) to the next driver because the uber app is unable to process my t\xe2\x80\xa6 https://t.co/XbXarCsCUx"""
2018-12-31 09:35:24,"b""@Uber @Uber_Support @Uber_Mumbai even though I don't have any outstanding payments I am unable to delete my credit\xe2\x80\xa6 https://t.co/szn1gXUAjw"""
2018-12-31 06:02:25,"b'In Mumbai for New Years after eons. Can\xe2\x80\x99t  schedule an @Uber_Mumbai  post 5pm, the word of mouth for @driveu_in is\xe2\x80\xa6 https://t.co/ndt7Ddw3Lv'"
2018-12-31 05:10:45,b'@MumbaiPolice: What should we do if such companies are taking us for a ride? \n\n@UberINSupport @Uber_Support\xe2\x80\xa6 https://t.co/9U5X1QSrxR'
2018-12-31 04:52:43,"b'#LastDayof2018 is pretty good to me! For starters, @Uber_Mumbai is showing decent rates and #MumbaiRoads are traffic free.'"
2018-12-31 04:35:22,b'Shameful! @Uber @Uber_Support @Uber_India @UberINSupport @Uber_Mumbai https://t.co/JT2cuK2e3X'
2018-12-31 04:22:12,"b'Don\xe2\x80\x99t drink and drive, there are several options tonight - either take  Ola, Uber or Meru, or hire driver from rent\xe2\x80\xa6 https://t.co/BFQzHusMKf'"
2018-12-31 00:39:51,b'@Uber_Mumbai please help'
2018-12-31 00:07:14,b'@Uber_Support @Uber_Mumbai please help me get my phone back. Not able to contact the driver have left the phone in the car'
2018-12-30 20:16:42,"b""@Uber @Uber_India @Uber_Mumbai. Where's my driver? I guess he went on drive without picking me! Highly unprofession\xe2\x80\xa6 https://t.co/IVBJT4YcdW"""
2018-12-30 17:46:29,b'@Uber_India @Uber_Mumbai @Uber_Support @uber @uber look into this!! And take strict action for the sake of your mil\xe2\x80\xa6 https://t.co/8QDeQHjZ6H'
